eag.uz,62.209.128.112,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exchanger.uz,216.14.208.110,False
exchange.uz,81.95.228.175,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
expo.uz,91.212.89.7,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
ey.uz,217.19.248.132,False
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
eye.uz,192.185.15.101,False
explorer.uz,46.8.35.129,True
ez.uz,72.9.152.74,False
e\s.uz,46.8.35.129,True
eads.uz,185.26.230.129,False
eag.uz,62.209.128.112,True
eaglerock.uz,62.209.128.113,True
eas.uz,91.212.89.100,True
east.uz,81.177.140.123,False
eastpool.uz,74.220.207.148,False
ebank.uz,77.222.61.141,False
ebrd.uz,193.128.202.141,False
ebs.uz,83.69.139.168,True
ebru.uz,91.106.207.14,False
ec.uz,195.158.19.70,True
ebuy.uz,198.38.82.38,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eci.uz,83.69.139.151,True
eca.uz,46.8.35.129,True
eca.uz,46.8.35.129,True
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
ecafe.uz,91.212.89.100,True
ecc.uz,62.209.128.113,True
ecg.uz,23.229.179.35,False
eci.uz,83.69.139.151,True
ecity.uz,74.220.207.190,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclipse.uz,37.187.79.16,False
eco.uz,91.212.89.68,True
eco\2.uz,91.188.128.21,True
eco2.uz,91.188.128.21,True
ecoffee.uz,62.209.133.18,True
ecolife.uz,91.212.89.100,True
econews.uz,91.188.128.21,True
ecoprint.uz,148.251.44.41,False
economics.uz,195.158.0.162,True
ecos.uz,91.212.89.100,True
ecotour.uz,195.43.83.128,False
ecotur.uz,46.8.35.129,True
ect.uz,83.221.178.224,True
ed.uz,81.95.237.17,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edu.uz,195.158.31.27,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edo.uz,46.8.35.130,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edem.uz,62.209.133.18,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edlund.uz,62.209.128.102,True
edoctor.uz,91.218.228.60,False
edo.uz,46.8.35.130,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edu.uz,195.158.31.27,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
education.uz,83.221.178.223,True
educator.uz,81.177.141.117,False
edunet.uz,83.69.139.154,True
eedu.uz,91.212.89.7,True
eenor.uz,91.212.89.68,True
effect.uz,91.212.180.198,True
effective.uz,46.8.35.129,True
efir.uz,107.170.108.65,False
eg.uz,173.254.28.49,False
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egc.uz,195.158.0.162,True
egg.uz,91.106.207.54,False
egis.uz,46.8.35.129,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egov.uz,195.158.0.162,True
egp.uz,46.8.35.129,True
egovernment.uz,195.158.0.162,True
egs.uz,31.170.165.249,False
eh.uz,91.212.89.7,True
eho.uz,89.175.252.66,False
ehorse.uz,91.212.89.7,True
ei.uz,192.64.147.181,False
eight.uz,89.236.193.115,True
ej.uz,109.74.198.243,False
ejournal.uz,91.196.76.5,True
ek.uz,185.8.212.59,True
ekf.uz,173.254.28.54,False
ekm.uz,46.8.35.129,True
eko.uz,5.9.18.110,False
ekspert.uz,107.170.121.186,False
el.uz,80.80.208.8,True
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elak.uz,37.157.195.202,False
elab.uz,195.158.28.146,True
elab.uz,195.158.28.146,True
elixir.uz,208.113.238.46,False
elak.uz,37.157.195.202,False
elaine.uz,62.209.128.102,True
elba.uz,50.87.153.41,False
elba.uz,50.87.153.41,False
elbi.uz,5.9.18.110,False
elbit.uz,188.127.239.136,False
eldas.uz,89.175.252.66,False
eldorado.uz,82.146.45.166,False
eldor.uz,174.142.207.207,False
elections.uz,91.212.89.212,True
electro.uz,91.188.128.21,True
electromax.uz,184.172.15.228,False
electronics.uz,69.73.144.6,False
electronika.uz,185.8.212.121,True
elektrika.uz,81.95.237.17,True
elektro.uz,178.159.250.7,False
elena.uz,81.95.237.17,True
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
eli.uz,173.254.28.49,False
elit.uz,93.171.222.10,False
elif.uz,185.8.212.31,True
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elif.uz,185.8.212.31,True
elit.uz,93.171.222.10,False
elips.uz,46.8.35.129,True
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elius.uz,62.209.133.18,True
elixir.uz,208.113.238.46,False
elizza.uz,46.8.35.129,True
elle.uz,94.158.48.2,True
ellips.uz,62.209.128.113,True
ellipse.uz,94.158.48.2,True
ello.uz,144.76.74.166,False
elma.uz,83.69.139.151,True
elmaz.uz,91.219.194.26,False
elon.uz,91.212.89.70,True
elt.uz,5.9.18.110,False
elstan.uz,62.209.128.102,True
eltur.uz,46.8.35.129,True
emir.uz,91.188.128.21,True
emir.uz,91.188.128.21,True
ema.uz,31.170.162.252,False
ems.uz,89.175.252.66,False
eman.uz,89.175.252.70,False
eman.uz,89.175.252.70,False
emarket.uz,91.218.228.19,False
emart.uz,46.38.52.83,False
emaux.uz,83.69.139.151,True
emb.uz,62.209.128.116,True
emc.uz,168.159.218.91,False
emerald.uz,31.170.164.159,False
emergency.uz,195.158.27.26,True
emergency.uz,195.158.27.26,True
emex.uz,178.159.250.7,False
emir.uz,91.188.128.21,True
emir.uz,91.188.128.21,True
emirhan.uz,46.8.35.129,True
emitent.uz,217.12.82.36,True
emoney.uz,216.14.208.157,False
emotor.uz,91.212.89.100,True
empc.uz,217.29.116.177,True
ems.uz,89.175.252.66,False
emz.uz,195.158.12.54,True
emuz.uz,91.236.136.132,False
en.uz,91.212.89.7,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
ence.uz,217.12.82.36,True
encore.uz,193.200.173.4,False
endemo.uz,74.220.207.148,False
endocrin.uz,195.158.27.26,True
endocrinology.uz,195.158.27.26,True
energetika.uz,46.8.35.129,True
energy.uz,217.12.82.36,True
energy-saving.uz,217.12.82.36,True
energizer.uz,89.184.76.197,False
energo.uz,83.69.139.151,True
energyline.uz,91.212.89.100,True
enews.uz,212.154.192.55,False
eng.uz,91.212.89.68,True
engi.uz,192.254.189.43,False
engineering.uz,71.18.49.222,False
engineer.uz,71.18.49.222,False
eni.uz,195.110.124.133,False
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enk.uz,83.69.139.168,True
enkom.uz,173.254.28.54,False
enm.uz,46.8.35.129,True
enso.uz,62.209.128.102,True
ent.uz,62.209.133.18,True
enter.uz,77.222.61.141,False
entrepreneur.uz,185.26.230.129,False
ep.uz,91.212.89.100,True
eppendorf.uz,62.201.162.101,False
epson.uz,193.172.19.55,False
eq.uz,178.218.201.248,True
eqq.uz,91.212.89.7,True
er.uz,91.212.89.70,True
erava.uz,217.29.118.22,True
ericsson.uz,193.180.16.203,False
erl.uz,50.21.190.221,False
ermak.uz,91.212.89.100,True
ersh.uz,91.212.89.100,True
ertak.uz,185.28.20.15,False
erudit.uz,46.8.35.129,True
es.uz,46.8.35.129,True
es1.uz,83.125.22.152,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
ess.uz,91.212.89.95,True
es\1.uz,83.125.22.152,False
esab.uz,173.213.230.217,False
esab.uz,173.213.230.217,False
esan.uz,178.159.250.7,False
escalator.uz,46.8.35.129,True
esell.uz,193.0.61.152,False
eset.uz,217.29.116.177,True
eserver.uz,178.218.218.218,False
esk.uz,83.69.139.168,True
eskiz.uz,91.188.128.21,True
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
esperanza.uz,5.9.18.110,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
esq.uz,46.8.35.129,True
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
esque.uz,83.69.129.17,True
ess.uz,91.212.89.95,True
esri.uz,198.102.63.4,False
esso.uz,158.28.238.12,False
estello.uz,91.212.89.100,True
estetika.uz,82.146.45.166,False
estonia.uz,78.46.115.109,False
estrada.uz,195.154.168.161,False
estore.uz,216.14.208.110,False
estudy.uz,91.212.89.100,True
esud.uz,91.212.89.207,True
esupport.uz,178.216.129.9,True
et.uz,195.43.83.128,False
etam.uz,185.26.230.137,False
etalon.uz,54.213.76.157,False
etam.uz,185.26.230.137,False
etb.uz,46.8.35.129,True
etc.uz,80.80.208.5,True
etd.uz,91.212.180.198,True
ete.uz,62.152.86.137,False
etek.uz,5.9.18.110,False
eticket.uz,37.139.5.62,False
etm.uz,62.209.133.18,True
etorg.uz,91.212.89.70,True
etoys.uz,216.14.208.110,False
etq.uz,62.209.128.102,True
eu.uz,142.4.215.193,False
eurasia.uz,46.8.35.130,True
eurasion.uz,83.69.139.161,True
euro.uz,91.219.194.57,False
eurodrive.uz,212.114.35.4,False
euromarket.uz,46.8.35.129,True
europcar.uz,72.52.10.14,False
eurostar.uz,89.175.252.66,False
eurosport.uz,195.158.29.137,True
europol.uz,62.209.128.102,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
eva.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
eva.uz,46.8.35.129,True
evacuator.uz,91.212.89.100,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
evenmore.uz,217.29.118.22,True
eventa.uz,62.209.128.113,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everbest.uz,91.188.128.21,True
everest.uz,46.8.35.129,True
evil.uz,46.8.35.129,True
evil.uz,46.8.35.129,True
evm.uz,50.87.100.245,False
evo.uz,94.141.64.1,True
evora.uz,83.69.139.151,True
ew.uz,77.222.40.115,False
ewl.uz,83.69.139.168,True
eworld.uz,185.28.20.23,False
ex.uz,31.170.165.21,False
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
examen.uz,77.222.57.40,False
exam.uz,54.235.255.118,False
exat.uz,195.158.12.54,True
exc.uz,93.171.221.128,False
excavator.uz,83.69.139.151,True
excel.uz,83.221.178.223,True
excellence.uz,83.69.129.17,True
exchanger.uz,216.14.208.110,False
exchange.uz,81.95.228.175,True
exim.uz,5.101.153.23,False
exito.uz,81.95.237.17,True
exo.uz,46.8.35.129,True
exp.uz,5.101.153.39,False
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expat.uz,37.139.5.62,False
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expedia.uz,204.74.99.100,False
expertiza.uz,94.141.64.5,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
export-import.uz,217.12.82.36,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
extremal.uz,82.215.71.202,True
exxon.uz,158.28.238.9,False
ey.uz,217.19.248.132,False
eye.uz,192.185.15.101,False
eye.uz,192.185.15.101,False
eyecenter.uz,91.219.194.31,False
ez.uz,72.9.152.74,False
